"","doc_id","text"
"6640","6640","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6641","6641"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6642","6642","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6643","6643"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6644","6644","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6645","6645","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6646","6646"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6647","6647","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6648","6648"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6649","6649"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6650","6650","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6651","6651"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6652","6652","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6653","6653","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6654","6654"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6655","6655","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6656","6656"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6657","6657"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6658","6658","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6659","6659"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6660","6660"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6661","6661"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6662","6662"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6663","6663","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6664","6664"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6665","6665","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6666","6666"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6667","6667","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6668","6668"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6669","6669","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6670","6670","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6671","6671"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6672","6672","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6673","6673"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6674","6674"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6675","6675","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6676","6676"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6677","6677","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6678","6678","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6679","6679"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6680","6680","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6681","6681"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6682","6682"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6683","6683","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6684","6684"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6685","6685"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6686","6686"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6687","6687"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6688","6688","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6689","6689"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6690","6690","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6691","6691"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6692","6692","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6693","6693"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6694","6694","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6695","6695","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6696","6696"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6697","6697","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6698","6698"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6699","6699"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6700","6700","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6701","6701"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6702","6702","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6703","6703","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6704","6704"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6705","6705","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6706","6706"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6707","6707"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6708","6708","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6709","6709"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6710","6710"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6711","6711"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6712","6712"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6713","6713","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6714","6714"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6715","6715","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6716","6716"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6717","6717","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6718","6718"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6719","6719","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6720","6720","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
"6721","6721"," lastima permita tomada premio consuelo candidatura partido sabe apuntar da tiros ciegas tratar alcanzar mando pais"
"6722","6722","senor presidente suspenda dinero campanas electorales cancele medicos profesores"
"6723","6723"," planteles preparados pues recursos preparar establecimientos hagan prueba hijos"
"6724","6724"," coe firme documento compromete sufragar tosos gastos ocacione enfermedad caso contagio"
"6725","6725","sra ministra interes retornar estustediantes reportan otroos paises contagios estidiantes puede experimentar plan piloto"
"6726","6726"," cuanta gente dejado ingenieroresos personas trabajan diario listos aprovechan necesidad"
"6727","6727","carta presentacion trabajo nulo asamblea compromisos nadie favor familia cree"
"6728","6728","paguen sueldos servidores publicos ponen dia empleados aviacion civil retrasados mes sueldos"
"6729","6729"," probabilidades ganar senora siempre discurso siempre poder hacen desempleo educacion salusted inseguridad"
"6730","6730","actual asambleista paso funcion fiscalizar fiscalizacion ecuatoriano dinosaurios politicos siempre hacen dineros publicos"
"6731","6731"," desobediencia necesidad muchas familias disparate gobierno inutiles buscan justificar so torpeza"
"6732","6732"," riesgo economia pais corruptosquemanejan pais flamante ministra otroa circo"
"6733","6733","s i habre entonces vamos protestas sacar toodos corruptos hacen robar pais"
"6734","6734"," resultado crisis inducida actual gobierno decisiones ministro finanzas primero pueblo deusteda externa"
"6735","6735"," favor hagan permitan mismos politicos moral principios esten hotroaves candidatos posible"
"6736","6736"," pregunten ministro finanzas paguen tanta gente necesita sueldoquese apiaden pueblo"
"6737","6737"," dinero politicos pueblo necesita dinero necesitamos sueldos alimentar vagos delicuentes representen pais pasan vagos"
"6738","6738","mejor postule reo penitenciaria provincialy veran mejores resultados"
"6739","6739"," mentira virus gente miedo pregunto ban campanas recuerden prohibido aglomeracion personas"
"6740","6740","porq dedica buscar plan piloto gentequeesta buscandoquecomerno trabajo ladoctoronquese llevado pais preocupece enquepaguen"
"6741","6741"," habla dignidad cristina reyes si asambleista parasito pais pre parasitos hacen leyes favor corrupcion"
"6742","6742","arauzcorrea ganadores dusteda revolucion si hizo progresos ecuador pueblo sabe hablen quieran"
"6743","6743"," locosasi infraestructura hospitales tampoco infraestructura colegios acondicionada situacion"
"6744","6744","pueden optar ir dias normales pandemia muertos votan ahora querran "
"6745","6745","cristina reyes hora trabaje otroa cosa inicio pasado asamblea politicatampoco queremos"
